"state","place","zcta","stab","PlaceName","ZIPName","pop20","afact"
"State code","Place code","ZIP census tabulation area","State abbr.","Place name","ZIP Code name","Total population (2020 Census)","place-to-zcta allocation factor"
"48","99999","78884","TX","[not in a place]","Utopia, TX",724,0.0001 
"48","99999","78885","TX","[not in a place]","Vanderpool, TX",129,0 
"48","99999","78886","TX","[not in a place]","Yancey, TX",163,0 
"48","99999","78931","TX","[not in a place]","Bleiblerville, TX",231,0 
"48","99999","78932","TX","[not in a place]","Carmine, TX",653,0.0001 
"48","99999","78933","TX","[not in a place]","Cat Spring, TX",1531,0.0002 
"48","99999","78934","TX","[not in a place]","Columbus, TX",2769,0.0004 
"48","99999","78935","TX","[not in a place]","Alleyton, TX",922,0.0001 
"48","99999","78938","TX","[not in a place]","Ellinger, TX",289,0 
"48","99999","78940","TX","[not in a place]","Fayetteville, TX",1728,0.0003 
"48","99999","78941","TX","[not in a place]","Flatonia, TX",1698,0.0003 
"48","99999","78942","TX","[not in a place]","Giddings, TX",4004,0.0006 
"48","99999","78944","TX","[not in a place]","Industry, TX",264,0 
"48","99999","78945","TX","[not in a place]","La Grange, TX",5952,0.0009 
"48","99999","78946","TX","[not in a place]","Ledbetter, TX",1093,0.0002 
"48","99999","78947","TX","[not in a place]","Lexington, TX",3611,0.0005 
"48","99999","78948","TX","[not in a place]","Lincoln, TX",912,0.0001 
"48","99999","78949","TX","[not in a place]","Muldoon, TX",529,0.0001 
"48","99999","78950","TX","[not in a place]","New Ulm, TX",1866,0.0003 
"48","99999","78951","TX","[not in a place]","Oakland, TX (PO boxes)",78,0 
"48","99999","78953","TX","[not in a place]","Rosanky, TX",951,0.0001 
"48","99999","78954","TX","[not in a place]","Round Top, TX",1057,0.0002 
"48","99999","78956","TX","[not in a place]","Schulenburg, TX",2528,0.0004 
"48","99999","78957","TX","[not in a place]","Smithville, TX",5252,0.0008 
"48","99999","78959","TX","[not in a place]","Waelder, TX",790,0.0001 
"48","99999","78962","TX","[not in a place]","Weimar, TX",2541,0.0004 
"48","99999","78963","TX","[not in a place]","West Point, TX",762,0.0001 
"48","99999","79001","TX","[not in a place]","Adrian, TX",90,0 
"48","99999","79002","TX","[not in a place]","Alanreed, TX (PO boxes)",3,0 
"48","99999","79003","TX","[not in a place]","Allison, TX (PO boxes)",41,0 
"48","99999","79005","TX","[not in a place]","Booker, TX",256,0 
"48","99999","79007","TX","[not in a place]","Borger, TX",1268,0.0002 
"48","99999","79009","TX","[not in a place]","Bovina, TX",232,0 
"48","99999","79010","TX","[not in a place]","Boys Ranch, TX (PO boxes)",333,0 
"48","99999","79011","TX","[not in a place]","Briscoe, TX",253,0 
"48","99999","79012","TX","[not in a place]","Bushland, TX (PO boxes)",22,0 
"48","99999","79014","TX","[not in a place]","Canadian, TX",882,0.0001 
"48","99999","79015","TX","[not in a place]","Canyon, TX",6559,0.001 
"48","99999","79018","TX","[not in a place]","Channing, TX",227,0 
"48","99999","79019","TX","[not in a place]","Claude, TX",411,0.0001 
"48","99999","79021","TX","[not in a place]","Cotton Center, TX (PO boxes)",80,0 
"48","99999","79022","TX","[not in a place]","Dalhart, TX",2388,0.0004 
"48","99999","79024","TX","[not in a place]","Darrouzett, TX (PO boxes)",79,0 
"48","99999","79025","TX","[not in a place]","Dawn, TX (PO boxes)",73,0 
"48","99999","79027","TX","[not in a place]","Dimmitt, TX",728,0.0001 
"48","99999","79029","TX","[not in a place]","Dumas, TX",1667,0.0003 
"48","99999","79031","TX","[not in a place]","Earth, TX",287,0 
"48","99999","79032","TX","[not in a place]","Edmonson, TX (PO boxes)",39,0 
"48","99999","79033","TX","[not in a place]","Farnsworth, TX (PO boxes)",2,0 
"48","99999","79034","TX","[not in a place]","Follett, TX",148,0 
"48","99999","79035","TX","[not in a place]","Friona, TX",1095,0.0002 
"48","99999","79036","TX","[not in a place]","Fritch, TX",2446,0.0004 
"48","99999","79039","TX","[not in a place]","Groom, TX",220,0 
"48","99999","79040","TX","[not in a place]","Gruver, TX",555,0.0001 
"48","99999","79041","TX","[not in a place]","Hale Center, TX",818,0.0001 
"48","99999","79042","TX","[not in a place]","Happy, TX",588,0.0001 
"48","99999","79043","TX","[not in a place]","Hart, TX",409,0.0001 
"48","99999","79044","TX","[not in a place]","Hartley, TX",135,0 
"48","99999","79045","TX","[not in a place]","Hereford, TX",3649,0.0005 
"48","99999","79046","TX","[not in a place]","Higgins, TX",95,0 
"48","99999","79051","TX","[not in a place]","Kerrick, TX (PO boxes)",22,0 
"48","99999","79052","TX","[not in a place]","Kress, TX",506,0.0001 
"48","99999","79053","TX","[not in a place]","Lazbuddie, TX (PO boxes)",92,0 
"48","99999","79054","TX","[not in a place]","Lefors, TX (PO boxes)",85,0 
"48","99999","79056","TX","[not in a place]","Lipscomb, TX",27,0 
"48","99999","79057","TX","[not in a place]","Mclean, TX",301,0 
"48","99999","79058","TX","[not in a place]","Masterson, TX",51,0 
"48","99999","79059","TX","[not in a place]","Miami, TX",225,0 
"48","99999","79061","TX","[not in a place]","Mobeetie, TX",188,0 
"48","99999","79062","TX","[not in a place]","Morse, TX",70,0 
"48","99999","79063","TX","[not in a place]","Nazareth, TX",357,0.0001 
"48","99999","79064","TX","[not in a place]","Olton, TX",467,0.0001 
"48","99999","79065","TX","[not in a place]","Pampa, TX",2883,0.0004 
"48","99999","79066","TX","[not in a place]","Pampa, TX (PO boxes)",5,0 
"48","99999","79068","TX","[not in a place]","Panhandle, TX",676,0.0001 
"48","99999","79070","TX","[not in a place]","Perryton, TX",1179,0.0002 
"48","99999","79072","TX","[not in a place]","Plainview, TX",3800,0.0006 
"48","99999","79073","TX","[not in a place]","Plainview, TX (PO boxes)",4,0 
"48","99999","79078","TX","[not in a place]","Sanford, TX (PO boxes)",201,0 
"48","99999","79079","TX","[not in a place]","Shamrock, TX",648,0.0001 
"48","99999","79080","TX","[not in a place]","Skellytown, TX",134,0 
"48","99999","79081","TX","[not in a place]","Spearman, TX",571,0.0001 
"48","99999","79082","TX","[not in a place]","Springlake, TX",197,0 
"48","99999","79083","TX","[not in a place]","Stinnett, TX",671,0.0001 
"48","99999","79084","TX","[not in a place]","Stratford, TX",297,0 
"48","99999","79086","TX","[not in a place]","Sunray, TX",192,0 
"48","99999","79087","TX","[not in a place]","Texline, TX",272,0 
"48","99999","79088","TX","[not in a place]","Tulia, TX",858,0.0001 
"48","99999","79091","TX","[not in a place]","Umbarger, TX (PO boxes)",20,0 
"48","99999","79092","TX","[not in a place]","Vega, TX",242,0 
"48","99999","79093","TX","[not in a place]","Waka, TX (PO boxes)",20,0 
"48","99999","79094","TX","[not in a place]","Wayside, TX",25,0 
"48","99999","79095","TX","[not in a place]","Wellington, TX",397,0.0001 
"48","99999","79096","TX","[not in a place]","Wheeler, TX",546,0.0001 
"48","99999","79097","TX","[not in a place]","White Deer, TX",175,0 
"48","99999","79098","TX","[not in a place]","Wildorado, TX",325,0 
"48","99999","79107","TX","[not in a place]","Amarillo, TX",5399,0.0008 
"48","99999","79108","TX","[not in a place]","Amarillo, TX",6162,0.0009 
"48","99999","79110","TX","[not in a place]","Amarillo, TX",74,0 
"48","99999","79111","TX","[not in a place]","Amarillo, TX",17,0 
"48","99999","79118","TX","[not in a place]","Amarillo, TX",10582,0.0016 
"48","99999","79119","TX","[not in a place]","Amarillo, TX",5493,0.0008 
"48","99999","79124","TX","[not in a place]","Amarillo, TX",3090,0.0005 
"48","99999","79201","TX","[not in a place]","Childress, TX",965,0.0001 
"48","99999","79220","TX","[not in a place]","Afton, TX",115,0 
"48","99999","79223","TX","[not in a place]","Cee Vee, TX",17,0 
"48","99999","79225","TX","[not in a place]","Chillicothe, TX",225,0 
"48","99999","79226","TX","[not in a place]","Clarendon, TX",597,0.0001 
"48","99999","79227","TX","[not in a place]","Crowell, TX",374,0.0001 
"48","99999","79229","TX","[not in a place]","Dickens, TX",142,0 
"48","99999","79230","TX","[not in a place]","Dodson, TX",56,0 
"48","99999","79231","TX","[not in a place]","Dougherty, TX (PO boxes)",40,0 
"48","99999","79233","TX","[not in a place]","Estelline, TX (PO boxes)",25,0 
"48","99999","79234","TX","[not in a place]","Flomot, TX",96,0 
"48","99999","79235","TX","[not in a place]","Floydada, TX",621,0.0001 
"48","99999","79236","TX","[not in a place]","Guthrie, TX (PO boxes)",51,0 
"48","99999","79237","TX","[not in a place]","Hedley, TX",130,0 
"48","99999","79239","TX","[not in a place]","Lakeview, TX",43,0 
"48","99999","79240","TX","[not in a place]","Lelia Lake, TX",25,0 
"48","99999","79241","TX","[not in a place]","Lockney, TX",516,0.0001 
"48","99999","79243","TX","[not in a place]","Mcadoo, TX",81,0 
"48","99999","79244","TX","[not in a place]","Matador, TX",80,0 
"48","99999","79245","TX","[not in a place]","Memphis, TX",144,0 
"48","99999","79247","TX","[not in a place]","Odell, TX",54,0 
"48","99999","79248","TX","[not in a place]","Paducah, TX",304,0 
"48","99999","79250","TX","[not in a place]","Petersburg, TX",267,0 
"48","99999","79251","TX","[not in a place]","Quail, TX",42,0 
"48","99999","79252","TX","[not in a place]","Quanah, TX",568,0.0001 
"48","99999","79255","TX","[not in a place]","Quitaque, TX",135,0 
"48","99999","79256","TX","[not in a place]","Roaring Springs, TX",70,0 
"48","99999","79257","TX","[not in a place]","Silverton, TX",319,0 
"48","99999","79258","TX","[not in a place]","South Plains, TX (PO boxes)",20,0 
"48","99999","79259","TX","[not in a place]","Tell, TX",48,0 
"48","99999","79261","TX","[not in a place]","Turkey, TX",67,0 
"48","99999","79311","TX","[not in a place]","Abernathy, TX",614,0.0001 
"48","99999","79312","TX","[not in a place]","Amherst, TX",256,0 
"48","99999","79313","TX","[not in a place]","Anton, TX",487,0.0001 
"48","99999","79314","TX","[not in a place]","Bledsoe, TX (PO boxes)",5,0 
"48","99999","79316","TX","[not in a place]","Brownfield, TX",1683,0.0003 
"48","99999","79322","TX","[not in a place]","Crosbyton, TX",228,0 
"48","99999","79323","TX","[not in a place]","Denver City, TX",2071,0.0003 
"48","99999","79324","TX","[not in a place]","Enochs, TX",50,0 
"48","99999","79325","TX","[not in a place]","Farwell, TX",858,0.0001 
"48","99999","79326","TX","[not in a place]","Fieldton, TX",22,0 
"48","99999","79329","TX","[not in a place]","Idalou, TX",1021,0.0002 
"48","99999","79330","TX","[not in a place]","Justiceburg, TX",169,0 
"48","99999","79331","TX","[not in a place]","Lamesa, TX",3123,0.0005 
"48","99999","79336","TX","[not in a place]","Levelland, TX",3008,0.0005 
"48","99999","79339","TX","[not in a place]","Littlefield, TX",801,0.0001 
"48","99999","79342","TX","[not in a place]","Loop, TX",106,0 
"48","99999","79343","TX","[not in a place]","Lorenzo, TX",361,0.0001 
"48","99999","79344","TX","[not in a place]","Maple, TX",2,0 
"48","99999","79345","TX","[not in a place]","Meadow, TX",256,0 
"48","99999","79346","TX","[not in a place]","Morton, TX",405,0.0001 
"48","99999","79347","TX","[not in a place]","Muleshoe, TX",2009,0.0003 
"48","99999","79350","TX","[not in a place]","New Deal, TX (PO boxes)",11,0 
"48","99999","79351","TX","[not in a place]","Odonnell, TX",357,0.0001 
"48","99999","79353","TX","[not in a place]","Pep, TX",38,0 
"48","99999","79355","TX","[not in a place]","Plains, TX",512,0.0001 
"48","99999","79356","TX","[not in a place]","Post, TX",905,0.0001 
"48","99999","79357","TX","[not in a place]","Ralls, TX",307,0 
"48","99999","79358","TX","[not in a place]","Ropesville, TX",905,0.0001 
"48","99999","79359","TX","[not in a place]","Seagraves, TX",647,0.0001 
"48","99999","79360","TX","[not in a place]","Seminole, TX",10815,0.0016 
"48","99999","79363","TX","[not in a place]","Shallowater, TX",3295,0.0005 
"48","99999","79364","TX","[not in a place]","Slaton, TX",2127,0.0003 
"48","99999","79367","TX","[not in a place]","Smyer, TX (PO boxes)",153,0 
"48","99999","79369","TX","[not in a place]","Spade, TX (PO boxes)",12,0 
"48","99999","79370","TX","[not in a place]","Spur, TX",554,0.0001 
"48","99999","79371","TX","[not in a place]","Sudan, TX",391,0.0001 
"48","99999","79372","TX","[not in a place]","Sundown, TX (PO boxes)",37,0 
"48","99999","79373","TX","[not in a place]","Tahoka, TX",693,0.0001 
"48","99999","79376","TX","[not in a place]","Tokio, TX",64,0 
"48","99999","79377","TX","[not in a place]","Welch, TX",42,0 
"48","99999","79378","TX","[not in a place]","Wellman, TX (PO boxes)",11,0 
"48","99999","79379","TX","[not in a place]","Whiteface, TX (PO boxes)",73,0 
"48","99999","79381","TX","[not in a place]","Wilson, TX",612,0.0001 
"48","99999","79382","TX","[not in a place]","Wolfforth, TX",2912,0.0004 
"48","99999","79403","TX","[not in a place]","Lubbock, TX",4181,0.0006 
"48","99999","79404","TX","[not in a place]","Lubbock, TX",1513,0.0002 
"48","99999","79407","TX","[not in a place]","Lubbock, TX",3868,0.0006 
"48","99999","79415","TX","[not in a place]","Lubbock, TX",2580,0.0004 
"48","99999","79416","TX","[not in a place]","Lubbock, TX",2472,0.0004 
"48","99999","79423","TX","[not in a place]","Lubbock, TX",7116,0.0011 
"48","99999","79424","TX","[not in a place]","Lubbock, TX",3453,0.0005 
"48","99999","79501","TX","[not in a place]","Anson, TX",1300,0.0002 
"48","99999","79502","TX","[not in a place]","Aspermont, TX",298,0 
"48","99999","79503","TX","[not in a place]","Avoca, TX",224,0 
"48","99999","79504","TX","[not in a place]","Baird, TX",1501,0.0002 
"48","99999","79505","TX","[not in a place]","Benjamin, TX",27,0 
"48","99999","79506","TX","[not in a place]","Blackwell, TX",395,0.0001 
"48","99999","79508","TX","[not in a place]","Buffalo Gap, TX",713,0.0001 
"48","99999","79510","TX","[not in a place]","Clyde, TX",4174,0.0006 
"48","99999","79511","TX","[not in a place]","Coahoma, TX",313,0 
"48","99999","79512","TX","[not in a place]","Colorado City, TX",3347,0.0005 
"48","99999","79517","TX","[not in a place]","Fluvanna, TX",134,0 
"48","99999","79518","TX","[not in a place]","Girard, TX",54,0 
"48","99999","79519","TX","[not in a place]","Goldsboro, TX",70,0 
"48","99999","79520","TX","[not in a place]","Hamlin, TX",338,0.0001 
"48","99999","79521","TX","[not in a place]","Haskell, TX",550,0.0001 
"48","99999","79525","TX","[not in a place]","Hawley, TX",2357,0.0004 
"48","99999","79526","TX","[not in a place]","Hermleigh, TX",688,0.0001 
"48","99999","79527","TX","[not in a place]","Ira, TX",360,0.0001 
"48","99999","79528","TX","[not in a place]","Jayton, TX",84,0 
"48","99999","79529","TX","[not in a place]","Knox City, TX",207,0 
"48","99999","79530","TX","[not in a place]","Lawn, TX",276,0 
"48","99999","79532","TX","[not in a place]","Loraine, TX",292,0 
"48","99999","79533","TX","[not in a place]","Lueders, TX",159,0 
"48","99999","79534","TX","[not in a place]","Mc Caulley, TX",129,0 
"48","99999","79535","TX","[not in a place]","Maryneal, TX",165,0 
"48","99999","79536","TX","[not in a place]","Merkel, TX",2639,0.0004 
"48","99999","79537","TX","[not in a place]","Nolan, TX",69,0 
"48","99999","79538","TX","[not in a place]","Novice, TX",121,0 
"48","99999","79539","TX","[not in a place]","O Brien, TX",60,0 
"48","99999","79540","TX","[not in a place]","Old Glory, TX",101,0 
"48","99999","79541","TX","[not in a place]","Ovalo, TX",943,0.0001 
"48","99999","79543","TX","[not in a place]","Roby, TX",414,0.0001 
"48","99999","79544","TX","[not in a place]","Rochester, TX",186,0 
"48","99999","79545","TX","[not in a place]","Roscoe, TX",501,0.0001 
"48","99999","79546","TX","[not in a place]","Rotan, TX",466,0.0001 
"48","99999","79547","TX","[not in a place]","Rule, TX",105,0 
"48","99999","79548","TX","[not in a place]","Rule, TX",165,0 
"48","99999","79549","TX","[not in a place]","Snyder, TX",4018,0.0006 
"48","99999","79553","TX","[not in a place]","Stamford, TX",328,0 
"48","99999","79556","TX","[not in a place]","Sweetwater, TX",2022,0.0003 
"48","99999","79560","TX","[not in a place]","Sylvester, TX",91,0 
"48","99999","79561","TX","[not in a place]","Trent, TX",379,0.0001 
"48","99999","79562","TX","[not in a place]","Tuscola, TX",4414,0.0007 
"48","99999","79563","TX","[not in a place]","Tye, TX",118,0 
"48","99999","79565","TX","[not in a place]","Westbrook, TX",51,0 
"48","99999","79566","TX","[not in a place]","Wingate, TX",162,0 
"48","99999","79567","TX","[not in a place]","Winters, TX",768,0.0001 
"48","99999","79601","TX","[not in a place]","Abilene, TX",2424,0.0004 
"48","99999","79602","TX","[not in a place]","Abilene, TX",2368,0.0004 
"48","99999","79603","TX","[not in a place]","Abilene, TX",540,0.0001 
"48","99999","79606","TX","[not in a place]","Abilene, TX",2257,0.0003 
"48","99999","79701","TX","[not in a place]","Midland, TX",364,0.0001 
"48","99999","79703","TX","[not in a place]","Midland, TX",55,0 
"48","99999","79705","TX","[not in a place]","Midland, TX",4081,0.0006 
"48","99999","79706","TX","[not in a place]","Midland, TX",25348,0.0038 
"48","99999","79707","TX","[not in a place]","Midland, TX",2156,0.0003 
"48","99999","79713","TX","[not in a place]","Ackerly, TX",328,0 
"48","99999","79714","TX","[not in a place]","Andrews, TX",4249,0.0006 
"48","99999","79718","TX","[not in a place]","Balmorhea, TX",260,0 
